Posting Date,Day,Month,Year,Amount,Description,Transaction Category,Five Guys,In N Out,Chick-Fil-A,Little Caesars,Cafe Rio,Taco Bell,Chipotle,Wendys,Arbys,Burger King,McDonalds,Arctic Circle,Sonic,Rancheritos,Mesq Mex Grill,Flying Pie Pizzeria,Jimmy Johns,Pizza Hut,Rocky Mountain Power,QuestarGas,GrangerHunter,WVCC,Walgreens,Winco,Walmart,Lucky,Sams Club,Maceys,Davis,Harmons,Reams,Smiths,Categories
6/1/21,1,6,2021,($205.78),PoS Withdrawal THE HOME DEPOT #4406 4581 SOUTH 4000 WEST   WEST VALLEY CUTU,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/21,1,6,2021,($23.58),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/21,1,6,2021,($33.51),PoS Withdrawal 737642030883 WENDYS  6083           SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/29/21,29,5,2021,($7.03),PoS Withdrawal 4445000679803 LITTLE CAESARS 011     801-965-1400 UTUS,Fast Food,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/28/21,28,5,2021,($26.84),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/27/21,27,5,2021,($1.07),PoS Withdrawal SMITHS FOOD #413 4643 S. 4000 WEST      WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5/27/21,27,5,2021,($53.50),PoS Withdrawal SMITHS FOOD #413 4643 S. 4000 WEST      WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5/27/21,27,5,2021,"$1,953.42 ",ACH Deposit UOFU INCOME ACTG INACCT TUIT REFUND - CREDIT REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/21,27,5,2021,($14.05),PoS Withdrawal 4445000679803 LITTLE CAESARS 011     801-965-1400 UTUS,Fast Food,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/27/21,27,5,2021,($27.54),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/26/21,26,5,2021,($410.74),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/21,25,5,2021,($45.84),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/21,25,5,2021,($37.53),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,24,5,2021,"$1,440.00 ",Descriptive Deposit The Hartford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,24,5,2021,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,Dental & Vision Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,24,5,2021,($174.66),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,24,5,2021,$210.00 ,ACH Deposit VENMO  - CASHOUT,Piano Lessons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,24,5,2021,($144.43),PoS Withdrawal 4445900002736 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5/22/21,22,5,2021,($10.38),PoS Withdrawal 737642030883 WENDYS  6083           SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/22/21,22,5,2021,($54.67),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/21,22,5,2021,($8.10),PoS Withdrawal 4445000679803 LITTLE CAESARS 011     801-965-1400 UTUS,Fast Food,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/22/21,22,5,2021,($10.37),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/22/21,22,5,2021,($13.68),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/21/21,21,5,2021,($7.03),PoS Withdrawal 4445000679803 LITTLE CAESARS 011     801-965-1400 UTUS,Fast Food,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/20/21,20,5,2021,($27.72),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/19/21,19,5,2021,($18.26),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/18/21,18,5,2021,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/21,18,5,2021,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5/18/21,18,5,2021,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,($5.43),PoS Withdrawal 174030076999 PAYPAL *STEAM GAMES    402-935-7733 WAUS,Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,($30.37),PoS Withdrawal 737642004888 WENDYS  6054           CLEARFIELD   UTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/17/21,17,5,2021,($0.99),PoS Withdrawal 337190000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,$188.80 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,$20.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,($40.72),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/21,17,5,2021,($123.22),PoS Withdrawal 324125516991 AT&T K501 52354        WEST VALLEY CUTUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/21,15,5,2021,($24.44),PoS Withdrawal 984001142889 CAFE RIO ONLINE        SALT LAKE CITUTUS,Fast Food,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/14/21,14,5,2021,($34.04),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/21,14,5,2021,($4.82),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/21,14,5,2021,($30.22),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/14/21,14,5,2021,($33.50),PoS Withdrawal 226016159999 VCA ALL PET TVILLE #15 TAYLORSVILLE UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/21,14,5,2021,($59.10),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/21,14,5,2021,($43.80),"PoS Withdrawal 513768001021975 PIE PIZZERIA MIDVALE,  MIDVALE      UTUS",Fast Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/13/21,13,5,2021,($14.99),PoS Withdrawal 267869352885 HOMEAGAIN PET RECOVERY 866-738-4324 NYUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/21,13,5,2021,($39.59),PoS Withdrawal 628044004881124 LAMBERT FLORAL         SALT LAKE CITUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,12,5,2021,($32.82),PoS Withdrawal SMITHS FOOD #413 4643 S. 4000 WEST      WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5/12/21,12,5,2021,($224.34),PoS Withdrawal THE HOME DEPOT #4406 4581 SOUTH 4000 WEST   WEST VALLEY CUTU,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,12,5,2021,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,12,5,2021,($2.00),PoS Withdrawal 3-8016303714 ARCTIC CIRCLE 118      WEST JORDAN  UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,12,5,2021,($16.33),PoS Withdrawal LOWE'S #2275 1335 SOUTH 300 WEST    SALT LAKE CTYUTUS,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/21,11,5,2021,($39.99),PoS Withdrawal 226016159999 VCA ALL PET TVILLE #15 TAYLORSVILLE UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/21,11,5,2021,($27.66),ACH Withdrawal NORTHWESTERN MU  - PAYMNT WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5/11/21,11,5,2021,($34.08),PoS Withdrawal HARMONS - TAYLORSVILLE 5454 S. REDWOOD ROAD   TAYLORSVILLE U,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
5/10/21,10,5,2021,($18.32),PoS Withdrawal 226016159999 VCA ALL PET TVILLE #15 TAYLORSVILLE UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,10,5,2021,$641.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,10,5,2021,$150.74 ,ACH Deposit UTAH INDEPENDENT 4100075043        KW - DIRECT DEP,Paycheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/21,6,5,2021,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Capital One - Braden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/21,5,5,2021,($39.68),PoS Withdrawal 48206279993 SAMSCLUB.COM           888-746-7726 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5/5/21,5,5,2021,($177.25),PoS Withdrawal 48206279993 SAMS CLUB RENEWAL      888-746-7726 ARUS,Subscriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5/4/21,4,5,2021,($38.83),ACH Withdrawal QuestarGas  - QuestarGas,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5/4/21,4,5,2021,($57.37),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5/4/21,4,5,2021,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($122.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($132.00),ACH Withdrawal CAPITAL ONE  - MOBILE PMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*210504,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($388.98),ACH Withdrawal THD Loan Svcs 8669360602 - WEB PAY,Home Depot Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($44.81),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
5/4/21,4,5,2021,($21.26),PoS Withdrawal 34510590988 CHIPOTLE 2532          MURRAY       UTUS,Fast Food,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/4/21,4,5,2021,($142.01),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,4,5,2021,($787.62),PoS Withdrawal 286000000181032 CLARITY VISION         RIVERTON     UTUS,Vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($46.61),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($12.38),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/3/21,3,5,2021,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($3.21),PoS Withdrawal 160146000762203 Prime Video*NY9FZ6C23  888-802-3080 WAUS,Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($305.22),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($45.51),PoS Withdrawal 4445026666628 FIVE GUYS UT 1314 QSR  OGDEN        UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/3/21,3,5,2021,($49.09),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/21,3,5,2021,($14.20),PoS Withdrawal CVS/PHARMACY #1 10332--3148 WEST 3500 SWEST VALLEY  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/21,1,5,2021,($50.94),PoS Withdrawal 4445900002736 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4/30/21,30,4,2021,($20.32),PoS Withdrawal 737642004888 WENDYS  6054           CLEARFIELD   UTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/29/21,29,4,2021,($6.99),PoS Withdrawal 195097538197133 PAYPAL *MUSESCORE      35314369001    BE,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/21,28,4,2021,($33.62),PoS Withdrawal 4445026666628 FIVE GUYS UT 1314 QSR  OGDEN        UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/28/21,28,4,2021,($41.29),PoS Withdrawal 7682300730005 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4/28/21,28,4,2021,($171.40),PoS Withdrawal SAMSCLUB #6683 6525 SO STATE ST       MURRAY       UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4/27/21,27,4,2021,$27.36 ,ACH Deposit   - Ext Trans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,27,4,2021,($27.36),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/21,26,4,2021,($26.80),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/22/21,22,4,2021,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/21,22,4,2021,($25.96),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/21,22,4,2021,"$1,165.31 ",ACH Deposit UTAH INDEPENDENT 4100075043        KW - DIRECT DEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/21,22,4,2021,$231.00 ,ACH Deposit UTAHTAXRFD  - UTAHTAXRFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/21,22,4,2021,($68.28),PoS Withdrawal 445120797995 POSTMATES FF828 CHIPOT 8778877815   CAUS,Fast Food,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/21/21,21,4,2021,($81.72),PoS Withdrawal 350160026885 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4/20/21,20,4,2021,($10.70),PoS Withdrawal 235251000762203 AMZN Mktp US*Y60538123 Amzn.com/billWAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,20,4,2021,($3.11),PoS Withdrawal 3-8016372446 INTERMOUNTAIN MEDICAL CMURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,20,4,2021,($30.00),PoS Withdrawal 3-8022359882 IMC COMMUNITY PHARMACY MURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,20,4,2021,($52.31),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/20/21,20,4,2021,($19.22),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,20,4,2021,($16.08),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/21,19,4,2021,($3.11),PoS Withdrawal 3-8016372446 INTERMOUNTAIN MEDICAL CMURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/21,19,4,2021,($5.14),PoS Withdrawal 3-8016372446 INTERMOUNTAIN MEDICAL CMURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/21,19,4,2021,"$2,178.00 ",ACH Deposit IRS  TREAS 310  -   TAX REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/21,19,4,2021,($8.05),PoS Withdrawal 3-8016372446 INTERMOUNTAIN MEDICAL CMURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/21,19,4,2021,($267.05),PoS Withdrawal 112127000108778 APPLE.COM/US           800-676-2775 CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/21,17,4,2021,($20.38),PoS Withdrawal 112127000108778 APPLE.COM/US           800-676-2775 CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/21,17,4,2021,($0.99),PoS Withdrawal 337190000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/21,17,4,2021,($5.36),PoS Withdrawal 3-8016372446 INTERMOUNTAIN MEDICAL CMURRAY       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/21,17,4,2021,($18.87),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/16/21,16,4,2021,($125.81),PoS Withdrawal TARGET T-1751 7025 Park Centre Dr    Salt Lake CitUTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21,16,4,2021,($46.86),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,Gas & Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21,16,4,2021,($40.83),PoS Withdrawal CVS/PHARMACY #1 10332--3148 WEST 3500 SWEST VALLEY  UTUS,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21,16,4,2021,($51.47),PoS Withdrawal 2131033213 CVS/PHARMACY #10 10332-WEST VALLEY  UTUS,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/21,15,4,2021,($27.66),ACH Withdrawal NORTHWESTERN MU  - PAYMNT WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
4/15/21,15,4,2021,($25.28),PoS Withdrawal 345102747887 CHIPOTLE 2536          LAYTON       UTUS,Fast Food,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/14/21,14,4,2021,($44.82),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,14,4,2021,($20.32),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/14/21,14,4,2021,($26.98),PoS Withdrawal 445374087994 GRUBHUBCHICKFILA       GRUBHUB.COM  NYUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/13/21,13,4,2021,($53.29),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4/13/21,13,4,2021,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,13,4,2021,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*210413,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,13,4,2021,($388.98),ACH Withdrawal THD Loan Svcs 8669360602 - WEB PAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,13,4,2021,$170.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,13,4,2021,($11.80),PoS Withdrawal 345127650884 CHIPOTLE 2980          SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/12/21,12,4,2021,($68.55),PoS Withdrawal 350160026885 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4/12/21,12,4,2021,($190.00),PoS Withdrawal 422369919801215 DAHLE'S TAX & ACCOUNTINWEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,12,4,2021,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,12,4,2021,($132.00),ACH Withdrawal CAPITAL ONE  - MOBILE PMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
